,Unnamed: 0.1,ages_ranges,genders,behavior,scholarities,relationship_statuses,audience,timestamp,topic,location
3060,3060,18-24,1.0,Expats,Graduated,NOTSELECTED,6100,1488123352.37,diabetes awareness,DZ
3061,3061,25-44,1.0,Expats,Graduated,NOTSELECTED,7900,1488123352.37,diabetes awareness,DZ
3062,3062,45+,1.0,Expats,Graduated,NOTSELECTED,1700,1488123352.37,diabetes awareness,DZ
3063,3063,18-24,2.0,Expats,Graduated,NOTSELECTED,3000,1488123352.37,diabetes awareness,DZ
3064,3064,25-44,2.0,Expats,Graduated,NOTSELECTED,3100,1488123352.37,diabetes awareness,DZ
3065,3065,45+,2.0,Expats,Graduated,NOTSELECTED,870,1488123352.37,diabetes awareness,DZ
3066,3066,18-24,1.0,Expats,No Degree,NOTSELECTED,4200,1488123352.37,diabetes awareness,DZ
3067,3067,25-44,1.0,Expats,No Degree,NOTSELECTED,7200,1488123352.37,diabetes awareness,DZ
3068,3068,45+,1.0,Expats,No Degree,NOTSELECTED,2100,1488123352.37,diabetes awareness,DZ
3069,3069,18-24,2.0,Expats,No Degree,NOTSELECTED,2100,1488123352.37,diabetes awareness,DZ
3070,3070,25-44,2.0,Expats,No Degree,NOTSELECTED,3500,1488123352.37,diabetes awareness,DZ
3071,3071,45+,2.0,Expats,No Degree,NOTSELECTED,1300,1488123352.37,diabetes awareness,DZ
3072,3072,18-24,1.0,Expats,High School,NOTSELECTED,2300,1488123352.37,diabetes awareness,DZ
3073,3073,25-44,1.0,Expats,High School,NOTSELECTED,1900,1488123352.37,diabetes awareness,DZ
3074,3074,45+,1.0,Expats,High School,NOTSELECTED,450,1488123352.37,diabetes awareness,DZ
3075,3075,18-24,2.0,Expats,High School,NOTSELECTED,1200,1488123352.37,diabetes awareness,DZ
3076,3076,25-44,2.0,Expats,High School,NOTSELECTED,540,1488123352.37,diabetes awareness,DZ
3077,3077,45+,2.0,Expats,High School,NOTSELECTED,330,1488123352.37,diabetes awareness,DZ
3078,3078,18-24,1.0,Locals,Graduated,NOTSELECTED,29000,1488123352.37,diabetes awareness,DZ
3079,3079,25-44,1.0,Locals,Graduated,NOTSELECTED,63000,1488123352.37,diabetes awareness,DZ
3080,3080,45+,1.0,Locals,Graduated,NOTSELECTED,13000,1488123352.37,diabetes awareness,DZ
3081,3081,18-24,2.0,Locals,Graduated,NOTSELECTED,30000,1488123352.37,diabetes awareness,DZ
3082,3082,25-44,2.0,Locals,Graduated,NOTSELECTED,47000,1488123352.37,diabetes awareness,DZ
3083,3083,45+,2.0,Locals,Graduated,NOTSELECTED,7700,1488123352.37,diabetes awareness,DZ
