,ages_ranges,genders,behavior,scholarities,relationship_statuses,audience,timestamp,publisher_platforms,topic,location
11424,18-24,1,Expats,Graduated,NOTSELECTED,120000,1494418491,['facebook'],health,"{""values"": [""DZ""], ""name"": ""countries"", ""location_types"": [""home""]}"
11425,25-44,1,Expats,Graduated,NOTSELECTED,130000,1494418491,['facebook'],health,"{""values"": [""DZ""], ""name"": ""countries"", ""location_types"": [""home""]}"
11426,45+,1,Expats,Graduated,NOTSELECTED,17000,1494418491,['facebook'],health,"{""values"": [""DZ""], ""name"": ""countries"", ""location_types"": [""home""]}"
11427,18-24,2,Expats,Graduated,NOTSELECTED,41000,1494418491,['facebook'],health,"{""values"": [""DZ""], ""name"": ""countries"", ""location_types"": [""home""]}"
11428,25-44,2,Expats,Graduated,NOTSELECTED,33000,1494418491,['facebook'],health,"{""values"": [""DZ""], ""name"": ""countries"", ""location_types"": [""home""]}"
11429,45+,2,Expats,Graduated,NOTSELECTED,5700,1494418491,['facebook'],health,"{""values"": [""DZ""], ""name"": ""countries"", ""location_types"": [""home""]}"
11430,18-24,1,Expats,No Degree,NOTSELECTED,6300,1494418491,['facebook'],health,"{""values"": [""DZ""], ""name"": ""countries"", ""location_types"": [""home""]}"
11431,25-44,1,Expats,No Degree,NOTSELECTED,3000,1494418491,['facebook'],health,"{""values"": [""DZ""], ""name"": ""countries"", ""location_types"": [""home""]}"
11432,45+,1,Expats,No Degree,NOTSELECTED,450,1494418491,['facebook'],health,"{""values"": [""DZ""], ""name"": ""countries"", ""location_types"": [""home""]}"
11433,18-24,2,Expats,No Degree,NOTSELECTED,2600,1494418491,['facebook'],health,"{""values"": [""DZ""], ""name"": ""countries"", ""location_types"": [""home""]}"
11434,25-44,2,Expats,No Degree,NOTSELECTED,760,1494418491,['facebook'],health,"{""values"": [""DZ""], ""name"": ""countries"", ""location_types"": [""home""]}"
11435,45+,2,Expats,No Degree,NOTSELECTED,210,1494418491,['facebook'],health,"{""values"": [""DZ""], ""name"": ""countries"", ""location_types"": [""home""]}"
11436,18-24,1,Expats,High School,NOTSELECTED,47000,1494418491,['facebook'],health,"{""values"": [""DZ""], ""name"": ""countries"", ""location_types"": [""home""]}"
11437,25-44,1,Expats,High School,NOTSELECTED,32000,1494418491,['facebook'],health,"{""values"": [""DZ""], ""name"": ""countries"", ""location_types"": [""home""]}"
11438,45+,1,Expats,High School,NOTSELECTED,5600,1494418491,['facebook'],health,"{""values"": [""DZ""], ""name"": ""countries"", ""location_types"": [""home""]}"
11439,18-24,2,Expats,High School,NOTSELECTED,17000,1494418491,['facebook'],health,"{""values"": [""DZ""], ""name"": ""countries"", ""location_types"": [""home""]}"
