,Unnamed: 0.1,ages_ranges,genders,behavior,scholarities,relationship_statuses,audience,timestamp,topic,location
7956,7956,18-24,1.0,Expats,Graduated,NOTSELECTED,5200,1487518519.22,back pain,DZ
7957,7957,25-44,1.0,Expats,Graduated,NOTSELECTED,9400,1487518519.22,back pain,DZ
7958,7958,45+,1.0,Expats,Graduated,NOTSELECTED,1400,1487518519.22,back pain,DZ
7959,7959,18-24,2.0,Expats,Graduated,NOTSELECTED,1500,1487518519.22,back pain,DZ
7960,7960,25-44,2.0,Expats,Graduated,NOTSELECTED,2200,1487518519.22,back pain,DZ
7961,7961,45+,2.0,Expats,Graduated,NOTSELECTED,460,1487518519.22,back pain,DZ
7962,7962,18-24,1.0,Expats,No Degree,NOTSELECTED,4400,1487518519.22,back pain,DZ
7963,7963,25-44,1.0,Expats,No Degree,NOTSELECTED,10000,1487518519.22,back pain,DZ
7964,7964,45+,1.0,Expats,No Degree,NOTSELECTED,2600,1487518519.22,back pain,DZ
7965,7965,18-24,2.0,Expats,No Degree,NOTSELECTED,1600,1487518519.22,back pain,DZ
7966,7966,25-44,2.0,Expats,No Degree,NOTSELECTED,3000,1487518519.22,back pain,DZ
7967,7967,45+,2.0,Expats,No Degree,NOTSELECTED,830,1487518519.22,back pain,DZ
7968,7968,18-24,1.0,Expats,High School,NOTSELECTED,2000,1487518519.22,back pain,DZ
7969,7969,25-44,1.0,Expats,High School,NOTSELECTED,2500,1487518519.22,back pain,DZ
7970,7970,45+,1.0,Expats,High School,NOTSELECTED,530,1487518519.22,back pain,DZ
7971,7971,18-24,2.0,Expats,High School,NOTSELECTED,700,1487518519.22,back pain,DZ
7972,7972,25-44,2.0,Expats,High School,NOTSELECTED,590,1487518519.22,back pain,DZ
7973,7973,45+,2.0,Expats,High School,NOTSELECTED,190,1487518519.22,back pain,DZ
7974,7974,18-24,1.0,Locals,Graduated,NOTSELECTED,26000,1487518519.22,back pain,DZ
7975,7975,25-44,1.0,Locals,Graduated,NOTSELECTED,78000,1487518519.22,back pain,DZ
7976,7976,45+,1.0,Locals,Graduated,NOTSELECTED,11000,1487518519.22,back pain,DZ
7977,7977,18-24,2.0,Locals,Graduated,NOTSELECTED,14000,1487518519.22,back pain,DZ
