,age_range,gender,citizenship,scholarity,audience,topic,country_code
1836,18-24,Male,Expats,Graduated,18000,obesity,DZ
1837,25-44,Male,Expats,Graduated,15000,obesity,DZ
1838,45+,Male,Expats,Graduated,2200,obesity,DZ
1839,18-24,Female,Expats,Graduated,7500,obesity,DZ
1840,25-44,Female,Expats,Graduated,7000,obesity,DZ
1841,45+,Female,Expats,Graduated,1100,obesity,DZ
1842,18-24,Male,Expats,No Degree,8700,obesity,DZ
1843,25-44,Male,Expats,No Degree,12000,obesity,DZ
1844,45+,Male,Expats,No Degree,2100,obesity,DZ
1845,18-24,Female,Expats,No Degree,5200,obesity,DZ
1846,25-44,Female,Expats,No Degree,6700,obesity,DZ
1847,45+,Female,Expats,No Degree,1700,obesity,DZ
1848,18-24,Male,Expats,High School,6600,obesity,DZ
1849,25-44,Male,Expats,High School,3500,obesity,DZ
1850,45+,Male,Expats,High School,680,obesity,DZ
1851,18-24,Female,Expats,High School,3300,obesity,DZ
1852,25-44,Female,Expats,High School,1800,obesity,DZ
1853,45+,Female,Expats,High School,570,obesity,DZ
1854,18-24,Male,Locals,Graduated,80000,obesity,DZ
1855,25-44,Male,Locals,Graduated,100000,obesity,DZ
1856,45+,Male,Locals,Graduated,12000,obesity,DZ
1857,18-24,Female,Locals,Graduated,74000,obesity,DZ
1858,25-44,Female,Locals,Graduated,94000,obesity,DZ
1859,45+,Female,Locals,Graduated,9500,obesity,DZ
1860,18-24,Male,Locals,No Degree,95000,obesity,DZ
1861,25-44,Male,Locals,No Degree,150000,obesity,DZ
1862,45+,Male,Locals,No Degree,23000,obesity,DZ
1863,18-24,Female,Locals,No Degree,100000,obesity,DZ
1864,25-44,Female,Locals,No Degree,120000,obesity,DZ
1865,45+,Female,Locals,No Degree,20000,obesity,DZ
1866,18-24,Male,Locals,High School,38000,obesity,DZ
1867,25-44,Male,Locals,High School,31000,obesity,DZ
1868,45+,Male,Locals,High School,4500,obesity,DZ
1869,18-24,Female,Locals,High School,38000,obesity,DZ
1870,25-44,Female,Locals,High School,24000,obesity,DZ
1871,45+,Female,Locals,High School,4200,obesity,DZ
1872,18-24,Male,Expats,Graduated,2500,obesity,BH
1873,25-44,Male,Expats,Graduated,11000,obesity,BH
1874,45+,Male,Expats,Graduated,1200,obesity,BH
1875,18-24,Female,Expats,Graduated,870,obesity,BH
1876,25-44,Female,Expats,Graduated,11000,obesity,BH
1877,45+,Female,Expats,Graduated,2000,obesity,BH
1878,18-24,Male,Expats,No Degree,2300,obesity,BH
1879,25-44,Male,Expats,No Degree,8400,obesity,BH
1880,45+,Male,Expats,No Degree,1300,obesity,BH
1881,18-24,Female,Expats,No Degree,730,obesity,BH
1882,25-44,Female,Expats,No Degree,4400,obesity,BH
1883,45+,Female,Expats,No Degree,1100,obesity,BH
1884,18-24,Male,Expats,High School,1200,obesity,BH
1885,25-44,Male,Expats,High School,2800,obesity,BH
1886,45+,Male,Expats,High School,490,obesity,BH
1887,18-24,Female,Expats,High School,670,obesity,BH
1888,25-44,Female,Expats,High School,3000,obesity,BH
1889,45+,Female,Expats,High School,720,obesity,BH
1890,18-24,Male,Locals,Graduated,1300,obesity,BH
1891,25-44,Male,Locals,Graduated,3300,obesity,BH
1892,45+,Male,Locals,Graduated,410,obesity,BH
1893,18-24,Female,Locals,Graduated,990,obesity,BH
1894,25-44,Female,Locals,Graduated,3600,obesity,BH
1895,45+,Female,Locals,Graduated,360,obesity,BH
1896,18-24,Male,Locals,No Degree,1900,obesity,BH
1897,25-44,Male,Locals,No Degree,3300,obesity,BH
1898,45+,Male,Locals,No Degree,420,obesity,BH
1899,18-24,Female,Locals,No Degree,990,obesity,BH
1900,25-44,Female,Locals,No Degree,2800,obesity,BH
1901,45+,Female,Locals,No Degree,350,obesity,BH
1902,18-24,Male,Locals,High School,610,obesity,BH
1903,25-44,Male,Locals,High School,1100,obesity,BH
1904,45+,Male,Locals,High School,70,obesity,BH
1905,18-24,Female,Locals,High School,720,obesity,BH
1906,25-44,Female,Locals,High School,940,obesity,BH
1907,45+,Female,Locals,High School,70,obesity,BH
1908,18-24,Male,Expats,Graduated,16000,obesity,EG
1909,25-44,Male,Expats,Graduated,27000,obesity,EG
1910,45+,Male,Expats,Graduated,4800,obesity,EG
