,age_range,gender,citizenship,scholarity,audience,topic,country_code
1224,18-24,Male,Expats,Graduated,9900,health care,DZ
1225,25-44,Male,Expats,Graduated,12000,health care,DZ
1226,45+,Male,Expats,Graduated,1800,health care,DZ
1227,18-24,Female,Expats,Graduated,5500,health care,DZ
1228,25-44,Female,Expats,Graduated,5000,health care,DZ
1229,45+,Female,Expats,Graduated,1000,health care,DZ
1230,18-24,Male,Expats,No Degree,5000,health care,DZ
1231,25-44,Male,Expats,No Degree,8700,health care,DZ
1232,45+,Male,Expats,No Degree,2000,health care,DZ
1233,18-24,Female,Expats,No Degree,2500,health care,DZ
1234,25-44,Female,Expats,No Degree,4400,health care,DZ
1235,45+,Female,Expats,No Degree,1200,health care,DZ
1236,18-24,Male,Expats,High School,3500,health care,DZ
1237,25-44,Male,Expats,High School,2800,health care,DZ
1238,45+,Male,Expats,High School,550,health care,DZ
1239,18-24,Female,Expats,High School,2200,health care,DZ
1240,25-44,Female,Expats,High School,1200,health care,DZ
1241,45+,Female,Expats,High School,400,health care,DZ
1242,18-24,Male,Locals,Graduated,46000,health care,DZ
1243,25-44,Male,Locals,Graduated,86000,health care,DZ
1244,45+,Male,Locals,Graduated,12000,health care,DZ
1245,18-24,Female,Locals,Graduated,57000,health care,DZ
1246,25-44,Female,Locals,Graduated,79000,health care,DZ
1247,45+,Female,Locals,Graduated,8400,health care,DZ
1248,18-24,Male,Locals,No Degree,49000,health care,DZ
1249,25-44,Male,Locals,No Degree,100000,health care,DZ
1250,45+,Male,Locals,No Degree,18000,health care,DZ
1251,18-24,Female,Locals,No Degree,54000,health care,DZ
1252,25-44,Female,Locals,No Degree,78000,health care,DZ
1253,45+,Female,Locals,No Degree,14000,health care,DZ
1254,18-24,Male,Locals,High School,21000,health care,DZ
1255,25-44,Male,Locals,High School,23000,health care,DZ
1256,45+,Male,Locals,High School,4100,health care,DZ
1257,18-24,Female,Locals,High School,26000,health care,DZ
1258,25-44,Female,Locals,High School,18000,health care,DZ
1259,45+,Female,Locals,High School,3500,health care,DZ
1260,18-24,Male,Expats,Graduated,5600,health care,BH
